"x"
"no respondio                                                                                                                                                                                                                                                   "
"creo que pagaria mucho de intereses                                                                                                                                                                                                                            "
"Por sus altos intereses                                                                                                                                                                                                                                        "
"por el interés elevado que tienen todos los bancos                                                                                                                                                                                                            "
"no me aceptan me dicen que mis papeles no pasan ya lo intente 3 veces                                                                                                                                                                                          "
"no tengo nada en contra de algún banco                                                                                                                                                                                                                        "
"no hay aca en coita solo en tuxtla no se podria abrir una cuenta de credito ahi                                                                                                                                                                                "
"no me dan confianza                                                                                                                                                                                                                                            "
"no cuanto con una cuenta en dicho banco                                                                                                                                                                                                                        "
"por que te cobran de más y no tiene buen sistema                                                                                                                                                                                                              "
"suben mucho el interes                                                                                                                                                                                                                                         "
"las experiencias que me an relatado sobre el banco ese, terminas paganfp el foble                                                                                                                                                                              "
"comenta que nunca le han aprobado un crédito que por su historial                                                                                                                                                                                             "
"me mandaron a buro de credito porque no pagué, pero me estaban cobrando de más y ya no pagaué son unos rateros                                                                                                                                              "
"Porque cobran mucho interés y malas experiencias de algunos familiares                                                                                                                                                                                        "
"Ni hay uno sercano a mi domicilio                                                                                                                                                                                                                              "
"alta taza de interes y los abonos mensuales muy altos y mi bolsillo no los cubriria                                                                                                                                                                            "
"no hay en caborca                                                                                                                                                                                                                                              "
"porque aqui no ahy                                                                                                                                                                                                                                             "
"no sacaría un credito con un banco que no se encuentre en la cabecera municipal                                                                                                                                                                               "
"es muy caro su tasa                                                                                                                                                                                                                                            "
"piden muchas cosas para entrar y si no pagas t suben interes sobre interes y si no hasta la carcel te meten me han recomendado que no pida ahi                                                                                                                 "
"tuve problemás con ese banco                                                                                                                                                                                                                                  "
"por que es un banco que mucho se han quejado por el interés                                                                                                                                                                                                   "
"Pues porque es un engaño hacia el consumidor                                                                                                                                                                                                                  "
"me han contado malas experiencias sobre ese banco                                                                                                                                                                                                              "
"no me inspira confianza                                                                                                                                                                                                                                        "
"me han dicho que tardan mucho en pagar                                                                                                                                                                                                                         "
"tardan mucho para dar la tarjeta                                                                                                                                                                                                                               "
"no he escuchado mucho sobre ese banco y hay otros bancos donde brindas mas publicidad y mas informacion                                                                                                                                                        "
"mucha taza de interes y los abonos mensualea son muy elebados                                                                                                                                                                                                  "
"la tasa de intereses son muy altos, y los cobradores son molestos y nada educados al momento de notificar ya que me ha tocado con familiares vivir una experiencia asi                                                                                         "
"una discucion q acabo en golpes con una persona de ahi gente con poca educacion y ppco preparada nunca volveria a ese banco                                                                                                                                    "
"tiene intereses demásiados elevados                                                                                                                                                                                                                           "
"porque tienen un interés muy alto                                                                                                                                                                                                                             "
"porque no lo conosco                                                                                                                                                                                                                                           "
"lo desconozco                                                                                                                                                                                                                                                  "
"queda lejos un Scotiabank de donde yo vivo                                                                                                                                                                                                                     "
"es muy caro su tasa de interés                                                                                                                                                                                                                                "
"no hay muchos cajeros automaticos son muy escasos y tambien hay pocos bancos                                                                                                                                                                                   "
"No me gusta como trabajan prefiero estar con un Banco nación a e internaciona                                                                                                                                                                                 "
"por que dicen que tardan mucho en acabar de pagar                                                                                                                                                                                                              "
"por que me trasmite confianza y tengo malos comentarios                                                                                                                                                                                                        "
"por que es un banco que no tiene mucho tiempo                                                                                                                                                                                                                  "
"no es muy conocida                                                                                                                                                                                                                                             "
"siento que no se mucho del banco                                                                                                                                                                                                                               "
"no me llama la atención ese banco                                                                                                                                                                                                                             "
"Creo que ese tipo de bancos son muy caros los intereses                                                                                                                                                                                                        "
"siempre hay una persona en la puerta de mi casa pidiendo que vaya a pagar cuando ya se.que son las cosas que debo hacer                                                                                                                                        "
"siento que es muy difícil  poder realizar mis pagos con ellos                                                                                                                                                                                                 "
"en ninguno                                                                                                                                                                                                                                                     "
"nunca he escuchado sobre las tasas de intereses que maneje                                                                                                                                                                                                     "
"no se me hace un banco seguro                                                                                                                                                                                                                                  "
"dan muy poco y cobran mucha tasa                                                                                                                                                                                                                               "
"por que no es un banco reconocido                                                                                                                                                                                                                              "
"Es un Banco Nacional y  viajo al extranjero no me convendría                                                                                                                                                                                                  "
"no lo conozco no sabria como tener un credito o dq se trata nunca habia escuchado d ese                                                                                                                                                                        "
"por que tiene muy alto el interés y no dejan progresar                                                                                                                                                                                                        "
"no siento que sea un tipo de banco muy seguro para mi dinero                                                                                                                                                                                                   "
"con ninguno, se maneja mucho dinero y son muy tardado                                                                                                                                                                                                          "
"no tengo mucha informacion sobre el                                                                                                                                                                                                                            "
"por que tiene muy pocos bancos en la.zona centro no hay cercas bancos ami alcanze                                                                                                                                                                              "
"ese banco me da desconfianza  y cobran mucho impuestos                                                                                                                                                                                                         "
"Porque los intereses son altos, y porque conozco a personas que tuvieron crédito y no me lo recomendaron                                                                                                                                                      "
"nunca me han querido hacer un prestamo por mi condicion social                                                                                                                                                                                                 "
"mucho cobro de interes                                                                                                                                                                                                                                         "
"no lo conosco                                                                                                                                                                                                                                                  "
"porque cuando vas a solicitar una targeta quieren involucrarte muchos de sus productos                                                                                                                                                                         "
"la tasa de interes es muy baja                                                                                                                                                                                                                                 "
"cobran manutenciones y cada vez quieren que solicites de sus  servicios                                                                                                                                                                                        "
"hacen cargos adicionales a cosas que nunca solicite                                                                                                                                                                                                            "
"siento que es muy caro y exigentes para cobrar                                                                                                                                                                                                                 "
"el interes es muy alto                                                                                                                                                                                                                                         "
"porque en Coopel son demásiados abusivos y terminas pagando de más                                                                                                                                                                                           "
"porque no cumple con los requisitos que piensa que estan bien                                                                                                                                                                                                  "
"porque no tiene a ese Banco serca de donde vive                                                                                                                                                                                                                "
"casí como requisito es tener un seguro y aunque no lo quieras tienes que pagarlo                                                                                                                                                                              "
"no me interesa ese banco                                                                                                                                                                                                                                       "
"pues realmente porque aqui no hay este banco                                                                                                                                                                                                                   "
"me piden propiedad y yo no tengo ni aval ni nada entonces no puedo abrir mi credito ahi o me pedian nomina y ami me pagan en efectivo es mucho rollo                                                                                                           "
"siempre hay mucha gente prestando dinero además que casí siempre los asaltan                                                                                                                                                                                 "
"porque cobran mucho interes                                                                                                                                                                                                                                    "
"no me es familiar                                                                                                                                                                                                                                              "
"la taza de interés es muy alta a lo que tengo entendido                                                                                                                                                                                                       "
"porque estoy conforme con mi banco                                                                                                                                                                                                                             "
"ni siquiera sabia que existe                                                                                                                                                                                                                                   "
"son muchos los intereses                                                                                                                                                                                                                                       "
"cobram mucho interes                                                                                                                                                                                                                                           "
"cobran muchos intereses en ese banco                                                                                                                                                                                                                           "
"no me es de confianza                                                                                                                                                                                                                                          "
" es muy caro su tasa                                                                                                                                                                                                                                           "
"malas experiencias                                                                                                                                                                                                                                             "
"es uno de los bancos que me dan desconfianza                                                                                                                                                                                                                   "
"por mi edad no me dan y porque no tengo trabajo seguro x eso ya no puedo tener ahi                                                                                                                                                                             "
"no es de mi agrado                                                                                                                                                                                                                                             "
"Mis papás siempre me han.platicado malas expeeriencias con los bancos                                                                                                                                                                                         "
"ya tuve tarjeta de credito en HSBC y cobran.mucho                                                                                                                                                                                                              "
"no hay confianza                                                                                                                                                                                                                                               "
"ya tramite una vez yme rechazaron y me pedian otros papeles pero yo no tngo nada d eso además q tmgo q viajar y gastar pasaje así q mejor no                                                                                                                 "
"la verdad tuve hace tiempo pero me cobraban demásiado ademad que me.dieron un celular que segun era gratis y resulto ser un plan renta así que x eso jamás volvere a caer ahi                                                                               "
"porque mis papás tienen no tengo necesidad de abrir uno además no me agrada su forma de pago yo cobro quincenal                                                                                                                                              "
"es la competencia de mi empresa y considero que trabajare muchos años ahi                                                                                                                                                                                     "
"no me gustan los creditos son mucha vuelta y papelada y no se que tanta cosa mejor guardo mi dinero y compro lo que quiero                                                                                                                                     "
"tuve credito pero nunca acababa de pagar así que mejor liquide y la cancele                                                                                                                                                                                   "
"piden muchos requisitos para poder sacar un préstamo y como estoy joven no le dan                                                                                                                                                                             "
"mi mamá saco credito por parte de su trabajo y pago mucho de interes                                                                                                                                                                                          "
"el crédito que dan es muy poco y no alcanza para comprar muchas cosas                                                                                                                                                                                         "
"no ah escuchado si ofrece creditos y no ve muchas sucursales                                                                                                                                                                                                   "
"no me da confianza porque siento que no es un banco para pedir prestamos                                                                                                                                                                                       "
"tardan mucho en resolver si te dan o no un credito                                                                                                                                                                                                             "
"la tasa de intereses son altas e incrementan cada año                                                                                                                                                                                                         "
"mucho tiempo para liquidar deudas                                                                                                                                                                                                                              "
"me da la impresión que es solo pata mujeres                                                                                                                                                                                                                   "
"creo que es un banco con comisiones elevadas y no quisiera pagar mucho por un credito                                                                                                                                                                          "
"nunca ha pedido un préstamo en el banco y no se como se manejan los intereses                                                                                                                                                                                 "
"Pues mi papá me regaña dice que no hay necesidad y que los bancos son muy malos y le sacan a uno hasta lo que no tiene                                                                                                                                       "
"Tuve problemás con ellos porque no me querían hacer válido un seguro que tuve con ellos hace tiempo, fue un seguro de accidentes y me hicieron dar muchas vueltas. Al final si me lo pagaron pero no se vale que hagan esas cosas                           "
"Banamex tiene una tasa de interés muy alta para los préstamos para compra de autos, me informe de eso hace un tiempo y decidí seguir con mi coche actual                                                                                                    "
"Se me hacen muy corrientes esas tiendas                                                                                                                                                                                                                        "
"Pues para empezar ni he famsa aquí en tepeaca y pues no me llama la atención esos tipos de bancos                                                                                                                                                            "
"No me gusta las formás que tienen para cobrar, mi mamá tiene y una vez se atraso en un pago y llego una persona prepotente a decir que nos iba a embargar                                                                                                    "
"Nunca he confiado en banamex                                                                                                                                                                                                                                   "
"Pues solo quiero tener el crédito para tener eso y usarlo en el trámite pero no me gustaría endeudarme ahorita                                                                                                                                              "
"Pues ahorita me siento tranquila con el crédito que ya tengo ahí con los del azteca y no quisiera ponerme la soga al cuello con otra deuda                                                                                                                   "
"No me veo en la necesidad de ocupar un crédito de esos bancos                                                                                                                                                                                                 "
"Si lo tomaría                                                                                                                                                                                                                                                 "
"No me gusta comprar en esas tiendas                                                                                                                                                                                                                            "
"te dan un limite de crédito muy pobre                                                                                                                                                                                                                         "
"son muy insistentes , aunque ya hayas pagado siguen cobrando                                                                                                                                                                                                   "
"tazas e interes son muy elevados y en sucursal siempre esta llena                                                                                                                                                                                              "
"intereses muy altos                                                                                                                                                                                                                                            "
"por que ni sabia que existia tendria que informarme sobre el                                                                                                                                                                                                   "
"por desconfianza een una ocasion quise tramitar una tarjeta y me la negaron sin sentido                                                                                                                                                                        "
"por que tiene intereses muy altos                                                                                                                                                                                                                              "
"nunca lo habia escuchado                                                                                                                                                                                                                                       "
"lo pediria en cualquiera me urge                                                                                                                                                                                                                               "
"cobra muchos intereses                                                                                                                                                                                                                                         "
"por que lo conosco muy poco                                                                                                                                                                                                                                    "
"por que tiene muy poco de banco no es un banco de los mejores                                                                                                                                                                                                  "
"porque atienden muy lento y sus instalaciones no son de los mejor                                                                                                                                                                                              "
"se satura mucho la red                                                                                                                                                                                                                                         "
"me dijeron que no es confiable, aunque yo no estoy muy informado                                                                                                                                                                                               "
"en internet dicen que mucha gente sufre para pagar sus deudas y te acaban por embargar                                                                                                                                                                         "
"una amiga me dijo que le fue mal ahi, no me explico por que                                                                                                                                                                                                    "
"pues creo que como es mas grande la empresa tiene menos solución para los pequeños deudores                                                                                                                                                                  "
"no me gusta , no se bien pero no me da confianza                                                                                                                                                                                                               "
"no me gusta pedir pedir prestamos al banco                                                                                                                                                                                                                     "
"no tengo porque no usarlos                                                                                                                                                                                                                                     "
"me negaron un préstamo y me caen gordos (reitera la señora con groserías)                                                                                                                                                                                   "
"ya perdió popularidad                                                                                                                                                                                                                                         "
"te proponen hasta más s lo que necesitas para amarrarte más                                                                                                                                                                                                  "
"""en una emergencia de verdad te encuentras tan desesperada que no te importa cual sea""                                                                                                                                                                         "
"porque no haría en azteca, ahí tengo todos mis servicios bancarios                                                                                                                                                                                           "
"por que la taza de interés crece mucho                                                                                                                                                                                                                        "
"me han dicho que es uno de los bancos que piden más papeleo y es muy tardado                                                                                                                                                                                  "
"No tienen el sustento de la fama para tener mi confianza                                                                                                                                                                                                       "
"no creo que tengan mucho dinero para prestar                                                                                                                                                                                                                   "
"Porque mi madre esta endrogada con el credito que le dieron y no quisiera meterme en problemas así, osea endrogada quiere decir que debe muchos intereses del crédito que le dieron.                                                                         "
"No me da confianza el banco.                                                                                                                                                                                                                                   "
"Por que te cobrán al doble lo que uno saque a credito, i. Saque: electrodomesticos, celulares, televisiones.                                                                                                                                                  "
"Porque la sucursal del banco esta un poco lejos de mi casa y la tasá de interés es alta.                                                                                                                                                                     "
"Es mucha el interés para comprar cualquier cosa cuando se te vencen los pagos.                                                                                                                                                                                "
"Por no conocer los intereses que te cobran los bancos.                                                                                                                                                                                                         "
"no se hacerca de los bancos                                                                                                                                                                                                                                    "
"Son Banco que cobran mucho en intereses                                                                                                                                                                                                                        "
"Los intereses son muy altos                                                                                                                                                                                                                                    "
"No le gusta                                                                                                                                                                                                                                                    "
"No sabe                                                                                                                                                                                                                                                        "
"No me es confiable                                                                                                                                                                                                                                             "
"No me gusta ese banco                                                                                                                                                                                                                                          "
"Tuvo una tarjeta y la cancelo, es una tienda muy cara                                                                                                                                                                                                          "
"Son caros los intereses y piden muchos requisitos                                                                                                                                                                                                              "
"Todos los bancos son muy altos los intereses, y si se atrasa en pagos le quieren embargar todo.                                                                                                                                                                "
"Por ser muy caro y poco confiable                                                                                                                                                                                                                              "
"Pues porque su taza de interés es muy alta.                                                                                                                                                                                                                   "
